Time,FRChss-Fx,FRChss-Fy,FRChss-Fz,FLChss-Fx,FLChss-Fy,FLChss-Fz,RRChss-Fx,RRChss-Fy,RRChss-Fz,RLChss-Fx,RLChss-Fy,RLChss-Fz
1.75,1222.42,-2.2533e-07,2719.03,1222.42,2.09872e-07,2719.03,-27.5755,6.67682e-08,3679.74,-27.5755,-5.18491e-08,3679.74
1.76,1222.42,-1.80513e-07,2718.93,1222.42,1.68372e-07,2718.93,-27.5755,1.11449e-07,3679.65,-27.5755,-9.97556e-08,3679.65
1.77,1222.42,-1.07511e-07,2718.68,1222.42,1.30773e-07,2718.68,-27.5754,-3.55991e-08,3679.4,-27.5754,1.25358e-08,3679.4
1.78,1222.42,-1.34803e-07,2718.3,1222.42,1.41723e-07,2718.3,-27.5753,-2.82621e-08,3679.02,-27.5753,2.1322e-08,3679.02
1.79,1222.42,-1.01181e-07,2717.79,1222.42,1.0815e-07,2717.79,-27.5751,8.24185e-08,3678.5,-27.5751,-8.94916e-08,3678.5
1.8,1222.43,-2.28247e-07,2717.17,1222.43,2.25568e-07,2717.17,-27.5749,4.0313e-08,3677.88,-27.5749,-3.781e-08,3677.88
1.81,1222.43,-2.64898e-07,2716.45,1222.43,2.91187e-07,2716.45,-27.5746,9.90681e-08,3677.16,-27.5746,-1.24958e-07,3677.16
1.82,1222.43,-6.75631e-08,2715.67,1222.43,7.73993e-08,2715.67,-27.5744,1.06265e-07,3676.37,-27.5744,-1.16028e-07,3676.37
1.83,1222.43,-1.27034e-07,2714.82,1222.43,1.13109e-07,2714.82,-27.5741,1.20334e-07,3675.51,-27.5741,-1.06742e-07,3675.51
1.84,1222.43,-1.93857e-07,2713.93,1222.43,2.02957e-07,2713.93,-27.5737,1.25715e-07,3674.62,-27.5737,-1.3485e-07,3674.62
1.85,1222.43,-1.93937e-07,2713.02,1222.43,1.88087e-07,2713.02,-27.5734,8.84309e-09,3673.7,-27.5734,-3.26006e-09,3673.7
1.86,1222.43,-1.7095e-07,2712.1,1222.43,1.52575e-07,2712.1,-27.5731,1.04096e-07,3672.77,-27.5731,-8.61524e-08,3672.77
1.87,1222.43,-1.76336e-07,2711.18,1222.43,1.88297e-07,2711.18,-27.5727,4.92449e-08,3671.84,-27.5727,-6.0931e-08,3671.84
1.88,1222.43,-1.76115e-07,2710.29,1222.43,1.8619e-07,2710.29,-27.5724,-1.84589e-08,3670.94,-27.5724,8.51378e-09,3670.94
1.89,1222.43,-2.48556e-07,2709.42,1222.43,2.50609e-07,2709.42,-27.5721,5.18592e-08,3670.07,-27.5721,-5.38185e-08,3670.07
1.9,1222.43,-1.22019e-07,2708.6,1222.43,1.29337e-07,2708.6,-27.5718,1.00334e-07,3669.24,-27.5718,-1.07597e-07,3669.24
1.91,1222.43,-2.47819e-07,2707.83,1222.43,2.555e-07,2707.83,-27.5715,-5.2556e-10,3668.46,-27.5715,-6.97267e-09,3668.46
1.92,1222.43,-1.75198e-07,2707.13,1222.43,1.65431e-07,2707.13,-27.5713,1.16834e-07,3667.75,-27.5713,-1.0729e-07,3667.75
1.93,1222.43,-1.85773e-07,2706.49,1222.43,1.8593e-07,2706.49,-27.5711,-5.78028e-08,3667.11,-27.5711,5.75499e-08,3667.11
1.94,1222.43,-1.79385e-07,2705.93,1222.43,1.8512e-07,2705.93,-27.5709,-5.49685e-08,3666.54,-27.5709,4.93871e-08,3666.54
1.95,-10267,-2.32733e-07,8848.43,-10267,2.32413e-07,8848.43,183.68,-7.4293e-08,3646.9,183.68,7.49982e-08,3646.9
1.96,-4251.06,-2.56942e-08,8651.87,-4251.06,2.28417e-08,8651.87,9.18776,-1.14615e-07,3773.26,9.18776,1.16785e-07,3773.26
1.97,-32.0922,3.26309e-12,3075.77,-32.0922,3.61127e-12,3075.77,7.98001,1.00634e-07,3771.71,7.98001,-1.00681e-07,3771.71
1.98,-1768.27,-2.14652e-07,7080.31,-1768.27,2.27721e-07,7080.31,-28.1038,-4.11917e-08,3904.57,-28.1038,2.57149e-08,3904.57
1.99,-985.482,-8.40302e-08,6485.3,-985.482,8.13593e-08,6485.3,-35.0801,-1.48959e-07,4043.17,-35.0801,1.5369e-07,4043.17
2,-188.532,-2.36799e-07,5719.07,-188.532,2.31859e-07,5719.07,-39.4553,5.88484e-09,4173.27,-39.4553,-4.62901e-10,4173.27
2.01,456.902,-1.11198e-07,4824.02,456.902,1.12402e-07,4824.02,-37.2029,-5.13673e-08,4278.46,-37.2029,4.91069e-08,4278.46
2.02,940.826,-1.71999e-07,3825.78,940.826,1.96897e-07,3825.78,-28.6767,6.35511e-08,4343.19,-28.6767,-9.08978e-08,4343.19
2.03,1226.14,-1.69867e-07,2813.77,1226.14,1.95713e-07,2813.77,-14.9075,3.66277e-08,4355.75,-14.9075,-6.02524e-08,4355.75
2.04,1242.62,-1.55026e-07,2310.86,1242.62,1.47211e-07,2310.86,-5.80291,1.8132e-09,4328.08,-5.80291,5.66956e-09,4328.08
2.05,1248.19,-2.97219e-07,1878.14,1248.19,2.8879e-07,1878.14,1.41088,5.82152e-08,4262.48,1.41088,-4.99784e-08,4262.48
2.06,1252.4,-1.73762e-07,1516.02,1252.4,2.0081e-07,1516.02,6.55242,-1.34201e-08,4162.82,6.55242,-1.08443e-08,4162.82
2.07,1255.4,-9.29987e-08,1224.4,1255.4,1.12176e-07,1224.4,9.73902,-6.12527e-09,4034.24,9.73902,-1.1193e-08,4034.24
2.08,1063.66,-2.88299e-07,993.947,1063.66,2.7751e-07,993.947,16.8696,8.272e-08,3878.5,16.8696,-7.29806e-08,3878.5
2.09,910.737,-3.788e-07,834.801,910.737,3.74102e-07,834.801,20.9658,5.40321e-08,3702.44,20.9658,-4.99494e-08,3702.44
2.1,821.265,-4.02012e-07,742.563,821.265,3.9616e-07,742.563,21.5998,1.14252e-07,3514.4,21.5998,-1.0895e-07,3514.4
2.11,787.373,-5.67571e-07,709.337,787.373,5.72305e-07,709.337,19.3623,1.12615e-07,3322.81,19.3623,-1.16694e-07,3322.81
2.12,801.71,-6.62972e-07,726.366,801.71,6.70165e-07,726.366,14.8226,1.88534e-07,3135.78,14.8226,-1.9496e-07,3135.78
2.13,866.56,-7.09573e-07,784.952,866.56,7.06856e-07,784.952,8.24466,1.1027e-07,2960.98,8.24466,-1.07866e-07,2960.98
2.14,959.359,-5.25538e-07,875.09,959.359,5.26283e-07,875.09,0.612903,-6.62043e-08,2804.88,0.612903,6.55811e-08,2804.88
2.15,1072.01,-4.99762e-07,990.73,1072.01,5.04218e-07,990.73,-6.98088,-8.43198e-08,2670.59,-6.98088,8.03215e-08,2670.59
2.16,1196.21,-6.18353e-07,1121.01,1196.21,6.23817e-07,1121.01,-15.6823,-3.47357e-08,2565.14,-15.6823,2.97318e-08,2565.14
2.17,1326.23,-6.43776e-07,1259.26,1326.23,6.51679e-07,1259.26,-24.0932,-3.66731e-08,2491.57,-24.0932,2.94403e-08,2491.57
2.18,716.046,-6.08255e-07,854.275,716.046,6.15422e-07,854.275,6.29308,1.53646e-08,2396.87,6.29308,-2.1924e-08,2396.87
2.19,154.148,-7.29382e-07,347.356,154.148,7.32534e-07,347.356,37.7515,1.50289e-08,2262.52,37.7515,-1.8229e-08,2262.52
2.2,21.1373,-3.4109e-12,87.8723,21.1373,1.12268e-11,87.8723,45.3441,-7.79017e-08,2116.12,45.3441,7.76066e-08,2116.12
2.21,27.2671,4.48219e-12,1.62724,27.2671,2.26326e-12,1.62724,43.4367,-4.00985e-08,1973.32,43.4367,3.98804e-08,1973.32
2.22,28.0982,-5.6313e-13,-19.4519,28.0982,-2.78309e-12,-19.4519,40.2155,-2.03294e-08,1839.58,40.2155,2.01465e-08,1839.58
2.23,27.2335,7.184e-12,-17.0865,27.2335,4.96239e-12,-17.0865,36.6447,-2.57623e-08,1718.03,36.6447,2.54026e-08,1718.03
2.24,26.122,-5.7584e-12,-8.24082,26.122,-5.75548e-12,-8.24082,33.1047,-7.83947e-08,1610.67,33.1047,7.85294e-08,1610.67
2.25,25.2842,1.4739e-11,0.773882,25.2842,1.25145e-11,0.773882,29.7254,2.98779e-08,1518.67,29.7254,-3.03944e-08,1518.67
2.26,24.8634,-4.89473e-12,8.05028,24.8634,-4.89624e-12,8.05028,26.5337,2.70305e-08,1442.61,26.5337,-2.71347e-08,1442.61
2.27,24.8639,1.0041e-11,13.372,24.8639,7.81881e-12,13.372,23.5167,-1.33451e-07,1382.54,23.5167,1.32993e-07,1382.54
2.28,4082.08,-9.28704e-08,2896.23,4082.08,7.51714e-08,2896.23,-172.143,-2.02966e-08,1613.27,-172.143,3.75007e-08,1613.27
2.29,1161.48,-1.75232e-07,3380.79,1161.48,1.73713e-07,3380.79,-86.9304,1.79809e-08,1848.01,-86.9304,-1.67847e-08,1848.01
2.3,1157.18,-1.65973e-07,3823.66,1157.18,1.6323e-07,3823.66,-88.6712,1.82626e-09,2133.88,-88.6712,6.57587e-10,2133.88
2.31,1157.22,-2.10921e-07,4188.38,1157.22,2.1836e-07,4188.38,-87.7657,-1.33404e-07,2460.76,-87.7657,1.25763e-07,2460.76
2.32,1160.53,-2.76124e-07,4478.8,1160.53,2.84711e-07,4478.8,-84.6129,-5.05011e-08,2816.29,-84.6129,4.17275e-08,2816.29
2.33,1166.26,-3.16377e-07,4699.9,1166.26,3.23573e-07,4699.9,-79.6597,-5.69077e-08,3187.94,-79.6597,4.94476e-08,3187.94
2.34,1173.57,-4.54991e-07,4857.48,1173.57,4.57161e-07,4857.48,-73.3725,6.97035e-08,3563.57,-73.3725,-7.19928e-08,3563.57
2.35,1181.76,-1.44162e-07,4957.87,1181.76,1.3202e-07,4957.87,-66.2157,-9.8071e-08,3931.78,-66.2157,1.10302e-07,3931.78
2.36,1190.2,-4.10917e-07,5007.7,1190.2,3.92414e-07,5007.7,-58.6291,-7.00743e-08,4282.27,-58.6291,8.88555e-08,4282.27
2.37,1198.42,-3.8718e-07,5013.63,1198.42,3.86225e-07,5013.63,-51.0092,-2.20284e-08,4606.1,-51.0092,2.27992e-08,4606.1
2.38,1206.06,-3.8549e-07,4982.13,1206.06,3.83904e-07,4982.13,-43.6936,9.04338e-09,4895.84,-43.6936,-7.56396e-09,4895.84
2.39,1212.89,-4.87743e-07,4919.37,1212.89,4.91029e-07,4919.37,-36.9511,-1.34702e-08,5145.63,-36.9511,1.00138e-08,5145.63
2.4,1218.78,-4.04099e-07,4831.05,1218.78,3.95539e-07,4831.05,-30.9779,1.26383e-07,5351.26,-30.9779,-1.17783e-07,5351.26
2.41,1223.68,-3.79855e-07,4722.37,1223.68,3.72725e-07,4722.37,-25.8983,5.79773e-08,5510.08,-25.8983,-5.08934e-08,5510.08
2.42,1227.6,-3.20392e-07,4597.92,1227.6,3.19672e-07,4597.92,-21.7707,-3.02033e-08,5620.93,-21.7707,3.08533e-08,5620.93
2.43,1230.6,-3.66629e-07,4461.73,1230.6,3.40262e-07,4461.73,-18.5968,-5.80176e-08,5684.06,-18.5968,8.44475e-08,5684.06
2.44,1232.76,-4.4429e-07,4317.22,1232.76,4.6055e-07,4317.22,-16.3323,1.30364e-07,5700.94,-16.3323,-1.4658e-07,5700.94
2.45,1234.17,-2.83897e-07,4167.3,1234.17,2.95774e-07,4167.3,-14.8993,7.09598e-08,5674.13,-14.8993,-8.2666e-08,5674.13
2.46,1234.94,-3.14921e-07,4014.36,1234.94,3.11186e-07,4014.36,-14.1975,1.00971e-07,5607.1,-14.1975,-9.72955e-08,5607.1
2.47,1235.16,-3.86234e-07,3860.37,1235.16,3.98327e-07,3860.37,-14.1151,1.00116e-07,5504.04,-14.1151,-1.11994e-07,5504.04
2.48,1234.93,-3.55767e-07,3706.91,1234.93,3.73711e-07,3706.91,-14.5371,-2.27449e-08,5369.72,-14.5371,5.19559e-09,5369.72
2.49,1234.33,-4.85825e-07,3555.28,1234.33,4.74836e-07,3555.28,-15.3524,-1.42009e-08,5209.27,-15.3524,2.4907e-08,5209.27
2.5,1233.44,-3.77184e-07,3406.52,1233.44,3.89575e-07,3406.52,-16.4585,1.32746e-07,5028.05,-16.4585,-1.44857e-07,5028.05
2.51,1703.88,-4.19521e-07,3868.48,1703.88,4.11295e-07,3868.48,-11866.5,-6.18907e-08,10295.1,-11866.5,6.80835e-08,10295.1
2.52,1467.11,-2.31853e-07,4163.87,1467.11,2.42299e-07,4163.87,-5275.38,-5.60802e-08,9340.48,-5275.38,4.702e-08,9340.48
2.53,1391.56,-3.59179e-07,4399.11,1391.56,3.44559e-07,4399.11,-3731.33,5.0141e-08,8303.66,-3731.33,-3.58184e-08,8303.66
2.54,1329.32,-3.3179e-07,4558.2,1329.32,3.40755e-07,4558.2,-2517.37,-1.03874e-09,7235.01,-2517.37,-6.36002e-09,7235.01
2.55,1276.78,-3.09608e-07,4630.51,1276.78,3.12283e-07,4630.51,-1558.02,9.40607e-08,6115.69,-1558.02,-9.69058e-08,6115.69
2.56,1232.69,-2.4904e-07,4609.81,1232.69,2.40406e-07,4609.81,-832.237,-4.88462e-08,4951.31,-832.237,5.7707e-08,4951.31
2.57,1196.41,-2.93056e-07,4494.07,1196.41,3.07218e-07,4494.07,-328.693,-1.61968e-07,3755.59,-328.693,1.47273e-07,3755.59
2.58,1169.26,-3.94384e-07,4287.82,1169.26,3.80527e-07,4287.82,-60.244,1.21365e-07,2594.77,-60.244,-1.06624e-07,2594.77
2.59,1164.59,-2.98627e-07,4024.9,1164.59,2.93666e-07,4024.9,-79.3152,-5.72226e-09,2017.19,-79.3152,1.09829e-08,2017.19
2.6,1161.97,-1.77291e-07,3716.66,1161.97,1.82693e-07,3716.66,-79.9587,-6.10393e-08,1549.66,-79.9587,5.49061e-08,1549.66
2.61,1161.64,-3.16625e-07,3375.12,1161.64,3.26934e-07,3375.12,-79.9535,-4.10994e-08,1186.77,-79.9535,2.96572e-08,1186.77
2.62,1163.3,-1.01931e-07,3012.77,1163.3,8.13934e-08,3012.77,-79.131,6.89581e-09,922.265,-79.131,1.57225e-08,922.265
2.63,1166.63,-1.77959e-07,2642.06,1166.63,1.88238e-07,2642.06,-77.287,-5.7003e-08,748.085,-77.287,4.53233e-08,748.085
2.64,1171.31,-2.41335e-07,2275.01,1171.31,2.46347e-07,2275.01,-74.3026,9.749e-09,654.881,-74.3026,-1.54368e-08,654.881
2.65,1177.02,-2.43209e-07,1922.8,1177.02,2.36912e-07,1922.8,-70.1669,4.33208e-08,632.568,-70.1669,-3.62999e-08,632.568
2.66,1183.47,-2.28119e-07,1595.45,1183.47,2.20122e-07,1595.45,-64.9796,8.62897e-10,670.802,-64.9796,7.92773e-09,670.802
2.67,1190.35,-2.45646e-07,1301.58,1190.35,2.47564e-07,1301.58,-58.9374,3.73582e-08,759.391,-58.9374,-3.96171e-08,759.391
2.68,1197.41,-2.31713e-07,1048.22,1197.41,2.29163e-07,1048.22,-52.3098,-2.42261e-08,888.62,-52.3098,2.68147e-08,888.62
2.69,1012.62,-2.03946e-07,856.547,1012.62,2.07576e-07,856.547,-39.7389,-2.07174e-08,1043.62,-39.7389,1.66416e-08,1043.62
2.7,864.011,-2.75177e-07,715.425,864.011,2.66516e-07,715.425,-28.547,2.00008e-08,1217.36,-28.547,-1.06541e-08,1217.36
2.71,761.12,-2.37885e-07,619.228,761.12,2.24281e-07,619.228,2.24856,-1.78887e-09,1285.48,2.24856,1.63365e-08,1285.48
2.72,661.156,-1.99355e-07,535.873,661.156,1.93243e-07,535.873,21.2139,8.41935e-08,639.774,21.2139,-7.91381e-08,639.774
2.73,597.234,-2.08888e-07,466.831,597.234,2.08902e-07,466.831,-14.8794,-2.94208e-12,185.576,-14.8794,-4.58233e-12,185.576
2.74,566.647,-2.6725e-07,436.133,566.647,2.67298e-07,436.133,-22.7581,1.0794e-12,12.5666,-22.7581,1.0794e-12,12.5666
2.75,563.534,-1.83057e-07,434.999,563.534,1.83053e-07,434.999,-25.6796,-1.0464e-12,-39.0382,-25.6796,-1.04729e-12,-39.0382
2.76,586.155,-1.88113e-07,458.185,586.155,1.88052e-07,458.185,-27.1052,-2.61954e-12,-42.2864,-27.1052,-2.62132e-12,-42.2864
2.77,630.346,-9.64514e-08,501.89,630.346,9.63952e-08,501.89,-28.4755,-1.72636e-14,-29.1159,-28.4755,-1.54873e-14,-29.1159
2.78,691.011,-9.70953e-08,561.757,691.011,9.71691e-08,561.757,-30.4661,1.2106e-12,-12.2869,-30.4661,1.21415e-12,-12.2869
2.79,763.074,-2.75634e-07,633.289,763.074,2.75631e-07,633.289,-33.1844,-6.29681e-13,3.56635,-33.1844,-6.34121e-13,3.56635
2.8,841.711,-2.3991e-07,712.132,841.711,2.39812e-07,712.132,-36.5288,-2.04597e-12,17.0976,-36.5288,-2.04864e-12,17.0976
2.81,1089.62,-1.79521e-07,919.236,1089.62,1.94266e-07,919.236,-119.052,-2.656e-09,2854.84,-119.052,-1.24942e-08,2854.84
2.82,1339.79,-2.28068e-07,1163.42,1339.79,2.3229e-07,1163.42,7.62304,-1.65629e-07,3511.39,7.62304,1.61322e-07,3511.39
2.83,1614.37,-1.29586e-07,1442.19,1614.37,1.28939e-07,1442.19,7.2425,8.4745e-08,4096.58,7.2425,-8.40022e-08,4096.58
2.84,1902.78,-1.64558e-07,1745.95,1902.78,1.75693e-07,1745.95,3.10607,-2.92833e-08,4617.68,3.10607,1.82275e-08,4617.68
2.85,2195.04,-1.14673e-07,2064.56,2195.04,1.15873e-07,2064.56,-3.8932,2.4563e-08,5074.09,-3.8932,-2.58412e-08,5074.09
2.86,1374.19,-1.43845e-07,2402.59,1374.19,1.4534e-07,2402.59,19.726,-4.83707e-08,5438.06,19.726,4.69471e-08,5438.06
2.87,1266.82,-2.11593e-08,2754.08,1266.82,2.12069e-08,2754.08,18.8779,1.02719e-07,5727.37,18.8779,-1.02982e-07,5727.37
2.88,1262.33,-9.82803e-08,3101.52,1262.33,8.40732e-08,3101.52,13.3201,-3.92037e-08,5948.3,13.3201,5.29553e-08,5948.3
2.89,1256.93,-9.56725e-08,3434.34,1256.93,1.2329e-07,3434.34,6.89011,-1.25605e-08,6105.54,6.89011,-1.41448e-08,6105.54
2.9,1251.01,-7.13958e-08,3744.31,1251.01,7.31611e-08,3744.31,0.104242,4.00072e-08,6204.4,0.104242,-4.15754e-08,6204.4
2.91,1244.9,-1.97001e-07,4024.35,1244.9,2.05757e-07,4024.35,-6.61752,3.53589e-09,6250.56,-6.61752,-1.21107e-08,6250.56
2.92,1238.9,-2.38316e-07,4268.63,1238.9,2.53823e-07,4268.63,-12.9564,4.27984e-08,6249.91,-12.9564,-5.79705e-08,6249.91
2.93,1233.26,-1.01717e-07,4472.68,1233.26,1.11529e-07,4472.68,-18.6911,7.6288e-08,6208.36,-18.6911,-8.59769e-08,6208.36
2.94,1228.15,-1.41588e-07,4633.4,1228.15,1.30997e-07,4633.4,-23.6869,1.07362e-07,6131.69,-23.6869,-9.71757e-08,6131.69
2.95,1223.69,-1.81975e-07,4749.05,1223.69,1.98033e-07,4749.05,-27.882,-1.93997e-08,6025.42,-27.882,3.60171e-09,6025.42
2.96,1219.95,-2.25689e-07,4819.14,1219.95,2.24018e-07,4819.14,-31.271,-2.91276e-07,5894.76,-31.271,2.92788e-07,5894.76
2.97,1216.94,-3.75696e-08,4844.42,1216.94,5.91973e-08,4844.42,-33.8893,-8.64247e-08,5744.52,-33.8893,6.49903e-08,5744.52
2.98,1214.66,-1.4291e-07,4826.66,1214.66,1.62653e-07,4826.66,-35.7996,-1.27344e-07,5579.09,-35.7996,1.07711e-07,5579.09
2.99,1213.06,-2.53966e-07,4768.6,1213.06,2.6487e-07,4768.6,-37.0794,5.36705e-08,5402.44,-37.0794,-6.4481e-08,5402.44
3,1212.07,-5.40895e-08,4673.75,1212.07,4.11034e-08,4673.75,-37.8125,-4.32525e-08,5218.08,-37.8125,5.57471e-08,5218.08
3.01,1211.6,-4.40167e-08,4546.25,1211.6,5.33049e-08,4546.25,-38.0822,-1.45729e-07,5029.14,-38.0822,1.36348e-07,5029.14
3.02,1211.6,-2.27281e-08,4390.72,1211.6,5.09934e-08,4390.72,-37.9674,-1.15528e-08,4838.37,-37.9674,-1.66572e-08,4838.37
3.03,1211.96,-8.77875e-08,4212.12,1211.96,1.01661e-07,4212.12,-37.5404,-1.01953e-07,4648.16,-37.5404,8.80776e-08,4648.16
3.04,1212.61,-5.92146e-08,4015.56,1212.61,6.76326e-08,4015.56,-36.8661,-6.61669e-09,4460.62,-36.8661,-1.95613e-09,4460.62
3.05,1213.48,-1.76967e-07,3806.21,1213.48,2.04926e-07,3806.21,-36.0022,9.346e-08,4277.55,-36.0022,-1.21537e-07,4277.55
3.06,1214.52,-1.02186e-07,3589.12,1214.52,1.11674e-07,3589.12,-34.9999,1.78127e-07,4100.56,-34.9999,-1.87723e-07,4100.56
3.07,1215.65,-2.94013e-07,3369.17,1215.65,2.96054e-07,3369.17,-33.9049,9.80885e-08,3931.05,-33.9049,-1.00217e-07,3931.05
3.08,1216.84,-2.29983e-07,3150.93,1216.84,2.76332e-07,3150.93,-32.7583,3.96387e-08,3770.22,-32.7583,-8.60584e-08,3770.22
3.09,1218.04,-2.70382e-07,2938.58,1218.04,2.67986e-07,2938.58,-31.5969,-5.6678e-08,3619.15,-31.5969,5.89278e-08,3619.15
3.1,1219.22,-2.99015e-07,2735.89,1219.22,3.10836e-07,2735.89,-30.454,2.04844e-08,3478.77,-30.454,-3.23674e-08,3478.77
3.11,1220.35,-2.70566e-07,2546.09,1220.35,2.89896e-07,2546.09,-29.3594,1.49977e-07,3349.91,-29.3594,-1.69279e-07,3349.91
3.12,1221.4,-2.00378e-07,2371.93,1221.4,2.29567e-07,2371.93,-28.3389,9.98598e-09,3233.25,-28.3389,-3.90536e-08,3233.25
3.13,1222.36,-2.68691e-07,2215.59,1222.36,2.70399e-07,2215.59,-27.4145,2.08019e-07,3129.39,-27.4145,-2.09835e-07,3129.39
3.14,1223.2,-3.06059e-07,2078.76,1223.2,3.19643e-07,2078.76,-26.6038,-9.37085e-09,3038.78,-26.6038,-4.13375e-09,3038.78
3.15,1223.91,-2.55417e-07,1962.55,1223.91,2.71077e-07,1962.55,-25.9199,2.53187e-08,2961.77,-25.9199,-4.10949e-08,2961.77
3.16,1224.49,-3.00512e-07,1867.6,1224.49,3.19051e-07,1867.6,-25.371,7.40577e-08,2898.59,-25.371,-9.24235e-08,2898.59
3.17,1224.93,-3.58284e-07,1794.09,1224.93,3.8907e-07,1794.09,-24.9601,-8.7537e-09,2849.3,-24.9601,-2.17934e-08,2849.3
3.18,1225.24,-5.28795e-07,1741.73,1225.24,5.47423e-07,1741.73,-24.6857,-1.65382e-08,2813.86,-24.6857,-2.01663e-09,2813.86
3.19,1225.42,-4.28539e-07,1709.89,1225.42,4.37186e-07,1709.89,-24.5417,-7.0498e-08,2792.08,-24.5417,6.18186e-08,2792.08
3.2,1225.47,-2.00455e-07,1697.58,1225.47,2.10057e-07,1697.58,-24.5182,-2.52115e-07,2783.6,-24.5182,2.42524e-07,2783.6
3.21,-12249.2,-4.6323e-07,10001.7,-12249.2,4.6076e-07,10001.7,201.667,-7.6594e-08,2811.39,201.667,7.66695e-08,2811.39
3.22,-3423.01,-3.46491e-07,9100.75,-3423.01,3.40022e-07,9100.75,-40.9933,-2.27075e-07,3047.58,-40.9933,2.32444e-07,3047.58
3.23,-1833.56,-2.42728e-07,8020.25,-1833.56,2.45362e-07,8020.25,-58.6805,-1.06507e-07,3314.13,-58.6805,1.03822e-07,3314.13
3.24,-28.2272,7.00017e-12,2733.14,-28.2272,1.20934e-11,2733.14,7.46053,-3.23339e-08,3407,7.46053,3.21132e-08,3407
3.25,1434.36,-2.21305e-07,4934.03,1434.36,2.18333e-07,4934.03,-83.3658,-2.55964e-08,3627.35,-83.3658,3.09582e-08,3627.35
3.26,1055.39,-2.54372e-07,3467.96,1055.39,2.21492e-07,3467.96,-35.8299,1.34215e-08,3778.05,-35.8299,2.00281e-08,3778.05
3.27,1226.53,-6.32932e-08,2439.13,1226.53,6.52133e-08,2439.13,-16.1384,-8.40438e-08,3874.34,-16.1384,8.22073e-08,3874.34
3.28,1243.36,-1.44377e-07,1957.68,1243.36,1.76851e-07,1957.68,-5.29479,-9.55185e-08,3930.54,-5.29479,6.53093e-08,3930.54
3.29,1249.88,-2.64596e-07,1553.09,1249.88,2.56416e-07,1553.09,3.36267,5.18419e-08,3947.5,3.36267,-4.45696e-08,3947.5
3.3,1254.84,-3.21503e-07,1224.93,1254.84,2.92829e-07,1224.93,9.62924,-3.67674e-09,3927.77,9.62924,2.96749e-08,3927.77
3.31,1044.41,-2.28891e-07,965.743,1044.41,2.34334e-07,965.743,19.9286,4.30555e-08,3870.53,19.9286,-4.77833e-08,3870.53
3.32,870.459,-1.7627e-07,785.379,870.459,1.89432e-07,785.379,26.6887,-9.46065e-08,3781.14,26.6887,8.27664e-08,3781.14
3.33,768.457,-3.37153e-07,680.291,768.457,3.35775e-07,680.291,29.1561,-6.78642e-08,3667.15,29.1561,6.9181e-08,3667.15
3.34,741.393,-1.79573e-07,642.975,741.393,1.8573e-07,642.975,27.6428,-1.88881e-09,3536.96,27.6428,-3.64496e-09,3536.96
3.35,772.784,-3.68489e-07,667.569,772.784,3.77893e-07,667.569,24.1264,7.40554e-08,3395.1,24.1264,-8.24469e-08,3395.1
3.36,848.342,-3.08657e-07,747.47,848.342,3.10416e-07,747.47,19.0873,4.75277e-08,3245.72,19.0873,-4.93645e-08,3245.72
3.37,618.021,-3.08908e-07,622.867,618.021,3.18902e-07,622.867,27.5162,-1.03818e-07,3078.2,27.5162,9.46679e-08,3078.2
3.38,17.7604,3.13512e-12,191.589,17.7604,1.15555e-11,191.589,56.1328,1.53943e-07,2861.92,56.1328,-1.5414e-07,2861.92
3.39,28.5307,-5.71676e-12,46.6786,28.5307,-5.71869e-12,46.6786,54.2044,9.47372e-08,2634.72,54.2044,-9.47296e-08,2634.72
3.4,30.7722,1.13286e-11,0.783044,30.7722,1.13272e-11,0.783044,50.1724,1.61764e-07,2407.88,50.1724,-1.62132e-07,2407.88
3.41,29.8323,-2.59939e-12,-7.27441,29.8323,-2.60114e-12,-7.27441,45.5025,7.91926e-09,2188.26,45.5025,-7.94693e-09,2188.26
3.42,28.0053,-1.15221e-12,-2.9875,28.0053,-3.36736e-12,-2.9875,40.7999,2.56771e-08,1981.07,40.7999,-2.58078e-08,1981.07
3.43,26.1998,7.18155e-12,3.69931,26.1998,7.18379e-12,3.69931,36.2957,-5.77814e-09,1790.37,36.2957,5.52866e-09,1790.37
3.44,24.7261,-3.73141e-12,9.40918,24.7261,-3.73717e-12,9.40918,32.0634,-1.03274e-07,1619.25,32.0634,1.03159e-07,1619.25
3.45,23.6563,3.03021e-12,13.3906,23.6563,3.03239e-12,13.3906,28.1147,1.58643e-08,1469.92,28.1147,-1.59631e-08,1469.92
3.46,22.981,8.3574e-13,15.8309,22.981,8.3954e-13,15.8309,24.4392,-7.79972e-08,1343.8,24.4392,7.77336e-08,1343.8
3.47,22.6732,1.00175e-11,17.1667,22.6732,1.00097e-11,17.1667,21.0203,4.68933e-08,1241.54,21.0203,-4.73204e-08,1241.54
3.48,3492.93,-1.06186e-07,2777.11,3492.93,1.13715e-07,2777.11,-154.981,6.9924e-08,1417.12,-154.981,-7.71259e-08,1417.12
3.49,1159.63,-5.94855e-08,3247.31,1159.63,5.76015e-08,3247.31,-88.226,6.5763e-08,1617.05,-88.226,-6.41594e-08,1617.05
3.5,1155,-1.33195e-07,3670.92,1155,1.39233e-07,3670.92,-90.1982,-6.1828e-08,1875.84,-90.1982,5.55848e-08,1875.84
